id,userId,projectId,status,createdAt,updatedAt,motivation
cmecn8pbg0009jp04021sv5of,cmecmlv6l0000jp04enugf6t6,cmdnev245000b47bc6nyfkb77,PENDING,8/15/2025 9:46:34,8/15/2025 9:46:35,This opportunity excites me to be a part of it due to its potential for being a great source for helping the youth community. It also aligns with my skills and passion for helping and creating strategies to help young people in need of mental support and groups in urban areas 
cmedelo150003lc042pje3dpf,cmeddvp6q0002l5044uoroaph,cmdnetdbb000t475b470ah9og,PENDING,8/15/2025 22:32:29,8/15/2025 22:32:30,"I am a 4th-year Public Health student specializing in Environmental Health Management at Canadian University Dubai, with a strong passion for sustainability and the transition to clean energy. My academic focus on environmental policy, climate change, and resource management has equipped me with a solid understanding of the challenges and opportunities in renewable energy. I am eager to contribute to innovative solutions that promote environmental and economic resilience."
cmee3wuew0004jp049mu3fpg6,cmecgdnb10000ih04rsxm8ix7,cmdu9a8s70005jv04c0n74lvi,PENDING,8/16/2025 10:21:01,8/16/2025 10:21:01,"I’m a student passionate about psychology and business, especially how understanding behavior shapes effective strategies. I enjoy blending creativity with analysis, which makes marketing exciting to me. I’m here to gain hands-on experience in social media marketing, contribute fresh ideas, and build practical skills connecting people and brands."
cmee5h32c0003l104c6yjlkd0,cmee51znw0002ju04o106l4em,cmdu9a8s70005jv04c0n74lvi,PENDING,8/16/2025 11:04:44,8/16/2025 11:04:45,"I am passionate about traveling, finance.
Also I spend a lot of time in social media and I know the algorithms "
cmee9mfxt0001lg04v6e2hljk,cmee8tk8n0002kz04gdt26635,cmdnetdbb000t475b470ah9og,PENDING,8/16/2025 13:00:53,8/16/2025 13:00:54,"“Numbers, startups & too much coffee. I turn messy data into insights, debate the future of money & sometimes lift heavier than wise.”
"
cmee9nku40005lg045k6l4k1h,cmee8tk8n0002kz04gdt26635,cmdnev0kl000747bc2ezzarnw,PENDING,8/16/2025 13:01:46,8/16/2025 13:01:46,"“Numbers, startups & too much coffee. I turn messy data into insights, debate the future of money & sometimes lift heavier than wise.”
"
cmeehlp4d0003l2040w5tqh8q,cmeee1sjh0002kv04kzhct28y,cmdnev8a2000r47bcq4a5ecq3,PENDING,8/16/2025 16:44:15,8/16/2025 16:44:16,"My fascination with cybersecurity began in Amsterdam at the age of eleven, diving into network security, ethical hacking, and digital forensics.
 
Today, I’m transforming my passion into professional skills as dedicated Cybersecurity student at the Wollongong University Dubai. I excel both independently and as part of diverse teams leveraging my academic knowledge and practical experience to implement proactive measures that address emerging cyber threats and enhance global security resilience.
"
cmeelcse40001jj04u56uyn9g,cmeekwgae0000l404k1e1wqn2,cmdnev921000t47bctzmxc0my,PENDING,8/16/2025 18:29:18,8/16/2025 18:29:19,"Enthusiastic Computer Science graduate with a BTech fromVIT Vellore, currently based in Dubai. Seeking a SoftwareSales or Junior Technical Assistant position at Function FiveTechnologies to leverage my technical knowledge,communication skills, and hands-on problem-solvingabilities. Holder of a valid UAE driving license and currentlyon a parent’s visa. One of my project is suitable to your project which isSmart Traffic Monitoring System (Arduino-Based)Created an intelligent traffic control system"
cmeeuypam0003la04e0ve5220,cmeeuc2ek0002k1046vmk5mpo,cmdu9a8s70005jv04c0n74lvi,PENDING,8/16/2025 22:58:17,8/16/2025 22:58:18,"I'm interested in writing articles, about cultural anthropology, history, politics, linguistics, travel, food and societies, and biomedical sciences, and digital anthropology especially social media and internet culture, so I think I'm suited since I think I know how to gen-z stories, through their lens"
cmefeapy50003jv040js054z0,cme191j89000cl104bb1ulvum,cmdnev57b000j47bcoo9tskz5,PENDING,8/17/2025 7:59:30,8/17/2025 7:59:31,"I am currently going to study finance, I have strong excel skill and good financial modelling skills, I am here to seek some learning and to put something new out there and help. I want to evaluate renewable assts and support capital allocation. I have organized research, clear memo writing."
cmefej1c90005jv046f08xssx,cme191j89000cl104bb1ulvum,cmdnet6ze0008475bbkbutcdd,PENDING,8/17/2025 8:05:58,8/17/2025 8:05:59,"I am a high school graduate yet, I have good amount of experience in the fashion industry itself as I am trying to mzke my own brand and this would help me and your comapny in being better as I can always provide newer benefits"
cmefjyg6x0001l704rf0koyu1,cmdub6eal0002l704dsposack,cmdnev245000b47bc6nyfkb77,PENDING,8/17/2025 10:37:55,8/17/2025 10:37:56,I am passionate about working with cross functional teams to curate/manage/design solutions that add real world value to its audience
cmefk2dn60005l7045y95x765,cmdub6eal0002l704dsposack,cmdnev1cp000947bc3r73y9is,PENDING,8/17/2025 10:40:59,8/17/2025 10:40:59,I am passionate about working with cross functional teams to curate/manage/design solutions that add real world value to its audience
cmefo3k2n0003l704rzc2evpr,cmedae0820000l5047svjr3t6,cmdnet6ze0008475bbkbutcdd,PENDING,8/17/2025 12:33:52,8/17/2025 12:33:53,"Ashley Immanuel

I am a dedicated second-year Software Engineering student at the University of Stirling, passionate about coding and problem-solving with a strong foundation in Python, Java, and data structures, I thrive on tackling real-world challenges through hands-on projects. My coursework includes designing user-friendly interfaces and analyzing data, complemented by a keen interest in innovative software solutions. Eager to contribute and learn in a professional setting, I bring teamwork"
cmefwu6sx0001l504o5htau67,cmefwkurp0000jp04m9qtajjq,cmdu9a8s70005jv04c0n74lvi,PENDING,8/17/2025 16:38:32,8/17/2025 16:38:33,"I’m Sana, a B.Com student with experience in social media, email marketing, and events. I’ve created engaging Reels, managed content calendars, and tracked analytics to improve performance. I enjoy the mix of creativity and strategy in digital marketing, and I’m here because EssayPilot feels like the right place to grow my skills. I want to learn how to design campaigns that not only grab attention but also drive real results."
cmefyfl220001ie047kml9l8p,cmefy4iwa000al504bv20jtbe,cmdnev921000t47bctzmxc0my,PENDING,8/17/2025 17:23:10,8/17/2025 17:23:11,"I’m Roshan, a Computer Science student with a minor in Business Analytics at the University of Lancaster. Passionate about using technology and data to solve problems, I am eager to apply my skills to impactful projects while continuing to grow in the tech and business space. I’m here to gain hands-on experience, contribute to real-world projects, and challenge myself while adding value to a team where innovation and problem-solving are key."
cmefyiqfm0001jo04cqct3ioa,cmefy4iwa000al504bv20jtbe,cmdnev0kl000747bc2ezzarnw,PENDING,8/17/2025 17:25:36,8/17/2025 17:25:37,"I’m Roshan, a Computer Science student with a minor in Business Analytics at the University of Lancaster. Passionate about using technology and data to solve problems, I am eager to apply my skills to impactful projects while continuing to grow in the tech and business space. I’m here to gain hands-on experience, contribute to real-world projects, and challenge myself while adding value to a team where innovation and problem-solving are key."
cmefym4ev0009jo04chwepn1m,cmefy4iwa000al504bv20jtbe,cmdnev57b000j47bcoo9tskz5,PENDING,8/17/2025 17:28:15,8/17/2025 17:28:16,". I’m Roshan, a Computer Science student with a minor in Business Analytics at the University of Lancaster. Passionate about using technology and data to solve problems, I am eager to apply my skills to impactful projects while continuing to grow in the tech and business space. I’m here to gain hands-on experience, contribute to real-world projects, and challenge myself while adding value to a team where innovation and problem-solving are key."
cmegtn8710005jj048qlsclfa,cmdnldyot0000l804xeaadvnp,cmdnev245000b47bc6nyfkb77,PENDING,8/18/2025 7:56:54,8/18/2025 7:56:55,"I am a motivated high school student with a passion for learning, personal growth, and making a meaningful impact on the world. With a strong interest in medicine and scientific research, I am deeply committed to understanding and contributing to global health and societal well-being. As an active athlete in football and volleyball, I bring discipline, teamwork, and resilience to everything I do. I believe that this is a very good opportunity to bring my curiosity and abilities to real products
"
cmegts9q80009jj04jjjtx5j9,cmdnldyot0000l804xeaadvnp,cmdnev3o0000f47bc5ri578uj,PENDING,8/18/2025 8:00:49,8/18/2025 8:00:50,"I am a motivated high school student with a passion for learning, personal growth, and making a meaningful impact on the world. With a strong interest in medicine and scientific research, I am deeply committed to understanding and contributing to global health and societal well-being. As an active athlete in football and volleyball, I bring discipline, teamwork, and resilience to everything I do. I believe that this a really nice opportunity to bring my curiosity into power and education.
"
cmegtvqgz0009l804fuq88t9t,cmdnldyot0000l804xeaadvnp,cmdnev1cp000947bc3r73y9is,PENDING,8/18/2025 8:03:31,8/18/2025 8:03:32,"I am a motivated high school student with a passion for learning, personal growth, and making a meaningful impact on the world. With a strong interest in medicine and scientific research, I am deeply committed to understanding and contributing to global health and societal well-being. As an active athlete in football and volleyball, I bring discipline, teamwork, and resilience to everything I do. I believe that this is a very nice opportunity to bring my passion and curiosity into power."
cmeh38ply0003jy04n0plb04t,cme96vc880000l1042wn3qnyj,cmdnev245000b47bc6nyfkb77,PENDING,8/18/2025 12:25:33,8/18/2025 12:25:34,"Environmental Urban Planner with a Master’s in Environmental Futures and Climate Change, and Environmental Politics (UK). Brings a systems-thinking approach to urban development, integrating climate resilience, sustainability and social equity into spatial strategies. Experienced in not only applying planning and environmental policies to projects, but also critically analysing their effectiveness and providing evidence-based recommendations for improvement. "
cmeh3ghxa0005jy046mhz6lhr,cmeh30wh80000jy04bf35qgqj,cmdu9a8s70005jv04c0n74lvi,PENDING,8/18/2025 12:31:36,8/18/2025 12:31:37,I’m passionate about learning and growing by taking on new experiences I love studying new things but I also want to apply that knowledge in realworld
cmeh3kdwe0005js04au3fwhxs,cmeh30wh80000jy04bf35qgqj,cmdnev6sh000n47bc5i86j7gf,PENDING,8/18/2025 12:34:38,8/18/2025 12:34:39,I’m passionate about learning and growing by taking on new experiences I love studying new things but I also want to apply that knowledge in realworld
cmeh873so0003l404stinnl8x,cmeh74d290000l5046retlsgy,cmdnev245000b47bc6nyfkb77,PENDING,8/18/2025 14:44:16,8/18/2025 14:44:17,"Hello, My name is Amogh. I am in grade 11 of high school and I am currently trying to pursue a career in Psychology in the future. I would describe my self as dedicated and task-oriented. I also enjoy talking to people. I hope to make an impact in the field in the future."
cmeh88w2t0007l404tcofrbim,cmeh7zf6t0008la04azno31vx,cmdu9a8s70005jv04c0n74lvi,PENDING,8/18/2025 14:45:40,8/18/2025 14:45:40,A very creative and passionate about being a investment banker and also leveraging my creative side to be an entrepreneur or a marketing manager.
cmeh8q8kq000fla04p9hccond,cmeh3kad80002js04dpc5mova,cmdnev0kl000747bc2ezzarnw,PENDING,8/18/2025 14:59:09,8/18/2025 14:59:10,Hello my name is Abdulmalik I am 17 years old from Lebanon and I’m interested in Business/Marketing. I’m a senior excited to learn through real-world market experimentation and hopefully create something of my own. 
cmeh9u9md0001jp041xkqr4s3,cmeh9mi0e0004kw04f2ryp3b0,cmdnev3o0000f47bc5ri578uj,PENDING,8/18/2025 15:30:17,8/18/2025 15:30:18,"im passionate about video editing and enhancing viewer quality
"
cmehfeine0001jv0485dw9rng,cmehevrhu0000l80429fzwxs7,cmdnev57b000j47bcoo9tskz5,PENDING,8/18/2025 18:05:59,8/18/2025 18:06:00,"I’m studying Economics/Finance and pursuing a Private Equity Certificate. I interned at a private equity firm this summer, working on market research, modeling, and investor materials. I’m also a competitive boxer, currently recovering from injury, which gives me time to fully commit. I’m here to gain more experience, add value, and keep learning in a fast-paced, challenging environment."
cmehftup30005jv042ifdch5o,cmehfh5d10006kz04sdaqmdsv,cmdu9a8s70005jv04c0n74lvi,PENDING,8/18/2025 18:17:55,8/18/2025 18:17:56,"I love social media! Anything to make an entertaining, eye catching, and attractive post."
cmehguwy70003ju04kixrru8s,cmehgi70i000ajv04ywwxn97r,cmdnev4fx000h47bc5dvuypy4,PENDING,8/18/2025 18:46:44,8/18/2025 18:46:45,". I have always been fascinated by human behavior and the biological factors that influence the way people think, feel, and act. This curiosity has driven me to explore how psychology can be applied to understand individuals more deeply and to support their well-being. I am committed to developing the knowledge and skills necessary to succeed in this field, with the goal of making a positive difference in people’s lives through research, understanding, and care."
cmehrzmfg0003i904ecv7k6dc,cmehq0f3l0000l404rrazdaut,cmdnev245000b47bc6nyfkb77,PENDING,8/18/2025 23:58:19,8/18/2025 23:58:21,"My goal: to create ventures that transform mental health care and public policy that will have a lasting impact on the society. I seek opportunities that push conventional boundaries—whether by engaging in public speaking, or conducting rigorous research. I am particularly drawn to this project as it offers a chance to investigate urban social issues first hand. Not only allowing me to research but also to analyse and propose innovative solutions that may create positive impact in the country. "
cmehsy49p0001ky04jm0ow7hs,cmehsiptv0000l1041h26xpgf,cmdnev57b000j47bcoo9tskz5,PENDING,8/19/2025 0:25:09,8/19/2025 0:25:10,"Aspiring Chartered Accountant | ACCA Student | Driven to grow in accounting, a & finance | Passionate about delivering value through numbers & insight"
cmeht4anc0003kz04w7lm39rl,cmehsiptv0000l1041h26xpgf,cmdnev3o0000f47bc5ri578uj,PENDING,8/19/2025 0:29:57,8/19/2025 0:29:58,Aspiring Market Analyst | ACCA Student | Driven to grow in research and problem solving | Passionate about delivering value through numbers & insight
cmeht89um000bl104d1ylls2s,cmehsiptv0000l1041h26xpgf,cmdnev0kl000747bc2ezzarnw,PENDING,8/19/2025 0:33:03,8/19/2025 0:33:03,"Aspiring Chartered Accountant | ACCA Student | Driven to grow in accounting, a & finance | Passionate about delivering value through numbers & insight"
cmehtb2jo000jl104wj10blzd,cmehsnj5v0002l104b8hpbdsm,cmdnev2w4000d47bcqit8llur,PENDING,8/19/2025 0:35:13,8/19/2025 0:35:14,"Computer Science student at De Montfort University with a passion for technology and innovation. Alongside academics, I represent the Saudi Arabia U19 cricket team, where I’ve gained valuable skills in leadership, teamwork, and discipline. I am here to explore opportunities that allow me to apply my programming, problem-solving, and analytical skills in real-world projects, while also learning from industry experts to grow as both a professional and individual."
cmeib1fkt0003js04ten0u6wc,cmei9i2bz0000l10494ow8dfw,cmdnet6ze0008475bbkbutcdd,PENDING,8/19/2025 8:51:37,8/19/2025 8:51:37,I am a tech enthusiast eager to join Ecothread fashion in revolutionizing fashion with AI. Skilled in Python and exploring machine learning. I am motivated to grow through hands on experience while contributing to sustainability driven innovation that makes an impact.
cmeipla1d0003lg043bslj9gj,cme04ugcw000rjr049rl75jg5,cmdnev0kl000747bc2ezzarnw,PENDING,8/19/2025 15:38:57,8/19/2025 15:38:58,"I'm Rokaya, I just graduated high school and am about to start my university studies where I'll be studying commercial law. I am applying here to gain real life experience, branch away from solely studies and expand my connections, expertise and professionalism. An insight into data analytics would enhance my knowledge of business and economics, which would greatly benefit both my studies and my understanding of the world."
cmeiy1m1n0005jx049nnw9t3w,cmdua15fl0000l104c166ubih,cmdu9a8s70005jv04c0n74lvi,PENDING,8/19/2025 19:35:36,8/19/2025 19:35:37,"I’m Ayman, a Year 13 student passionate about marketing, content creation, and student engagement. Through internships in social media marketing and SEO, as well as leadership roles in student organizations, I’ve developed skills in campaign creation, analytics, and outreach. I’m eager to bring creative ideas and data-driven strategies to help EssayPilot grow its digital presence and connect with students"
cmeizg8yb0005l404ijlbcuwe,cmeiz57uv0004jr04clvukyxz,cmdu9a8s70005jv04c0n74lvi,PENDING,8/19/2025 20:14:59,8/19/2025 20:15:00,"I'm passionate about numbers and how money revolves, as well as economic decisions are taken place. I have volunteered for a clothing brand. "
cmej03ho6000fjj04nvry9nvc,cmeiyn5200000jq0466xkg479,cmdnev57b000j47bcoo9tskz5,PENDING,8/19/2025 20:33:03,8/19/2025 20:33:04,"Hello, I'm a freshman at the University of Wollongong in Dubai doing a bachelor of business in finance. I'm particularly passionate about capital acquisition, and through this internship, I'll get hands-on experience in real-world financial management and use my finance background to build new skills."
cmej0o02z0003l504cp68o3v3,cmeitz0l00004kv04akgt4iw0,cmdnev0kl000747bc2ezzarnw,PENDING,8/19/2025 20:49:00,8/19/2025 20:49:01,"Currently in UAE, looking for some real world experience & to make the best use out of my current skills and develop them further (Ai, Data Analytics). I have worked on many projects related to data analytics using SQL and Excel and I think this is a wonderful opportunity for me to learn more and complete this project using my skills."
cmej17a5r0003l504m6p6jnqi,cmeitz0l00004kv04akgt4iw0,cmdnev921000t47bctzmxc0my,PENDING,8/19/2025 21:04:00,8/19/2025 21:04:00,"Currently in UAE, looking for some real world experience & to make the best use out of my current skills and develop them further (Ai, Data Analytics). I have completed few projects in data analytics, cybersecurity and have developed good skills especially in data analytics and data visualization, I want to make use of these skills and contribute in the best way I can and keep developing them further."
cmejo7e2t0003l4041ffxfbts,cmejmkiif0000ju04rfdd8f6n,cmdnev6sh000n47bc5i86j7gf,PENDING,8/20/2025 7:47:56,8/20/2025 7:47:57,I’m a UI/UX designer with a background in product thinking and visual storytelling. A Creative Strategist & A digital Architect specializing in UI/UX.
cmek0tiyv0001ky04vgch166b,cmek0hb380004jm043g5973m8,cmdu9a8s70005jv04c0n74lvi,PENDING,8/20/2025 13:41:04,8/20/2025 13:41:05,"Aspiring technologist & future aviator, with awards in robotics, AI & app development. Passionate about innovation, leadership & sustainability."
cmek0w4x00005l404401ignzc,cmek0hb380004jm043g5973m8,cmdnev7jb000p47bcymbgpgn2,PENDING,8/20/2025 13:43:06,8/20/2025 13:43:07,"Aspiring technologist & future aviator, with awards in robotics, AI & app development. Passionate about innovation, leadership & sustainability."
cmek0xg290007jm04confdg64,cmek0hb380004jm043g5973m8,cmdnev6sh000n47bc5i86j7gf,PENDING,8/20/2025 13:44:07,8/20/2025 13:44:08,"Aspiring technologist & future aviator, with awards in robotics, AI & app development. Passionate about innovation, leadership & sustainability."
cmek11io80007l404ug26ilgu,cmek0hb380004jm043g5973m8,cmdnev2w4000d47bcqit8llur,PENDING,8/20/2025 13:47:17,8/20/2025 13:47:17,"I am an aspiring technologist and future aviator with expertise in robotics, software engineering, AI, and app development. I created the mindfully app and have earned national recognition in robotics and AI competitions, including ranking among Asia-Pacific finalists. I combine my technical skills with leadership, guiding projects from idea to completion, and contribute to advancing science through volunteer work with the Mohammed Bin Rashid Space Center. Passionate about innovation an"
cmek3laj40009js04cm6r3ic7,cmek365o60000js04bq6tcwc3,cmdnev8a2000r47bcq4a5ecq3,PENDING,8/20/2025 14:58:39,8/20/2025 14:58:39,"I’m passionate about cybersecurity and recently completed the EC-Council’s Certified Cybersecurity Analyst (CSA) program, which strengthened my skills"
cmek4ostp0001ky04v7sfbuca,cmek4cjy10000l504ykrv8u61,cmdnev3o0000f47bc5ri578uj,PENDING,8/20/2025 15:29:22,8/20/2025 15:29:23,"Hello, my name is Omar and I am a very optimistic and passionate person who would love to achieve goals and put all my effort into the work given."
cmek4uo270005l40402awoqe7,cmek45jgy0000l104cszjftcz,cmdnev1cp000947bc3r73y9is,PENDING,8/20/2025 15:33:56,8/20/2025 15:33:56,"Driven learner with a passion for innovation and problem solving, always seeking to create impact and grow"
cmek64loo0001jj04jc8uyw2k,cmek46wjx0002l10448v6pn2m,cmdnetdbb000t475b470ah9og,PENDING,8/20/2025 16:09:39,8/20/2025 16:09:40,I am very passionate about industries where ethics and innovation meet as well creativity! 
cmek67h2h0003jp049cv6bkqp,cmek46wjx0002l10448v6pn2m,cmdnet6ze0008475bbkbutcdd,PENDING,8/20/2025 16:11:53,8/20/2025 16:11:54,I am very passionate about industries where ethics and innovation meet as well creativity! 
cmek6m5zd0001l804a5ori92g,cmek46wjx0002l10448v6pn2m,cmdnev3o0000f47bc5ri578uj,PENDING,8/20/2025 16:23:18,8/20/2025 16:23:19,I am very passionate about industries where ethics and innovation meet as well creativity! 
cmel3a7b10001l204plmgc03i,cmel2lksy0000jp041e05efcw,cmdu9a8s70005jv04c0n74lvi,PENDING,8/21/2025 7:37:47,8/21/2025 7:37:48,"Something interesting about me is my ability to blend creativity with problem-solving in everything I do. I believe that challenges are not just obstacles but opportunities to think differently and innovate. For instance, I often enjoy taking on projects that allow me to design, organize, and present ideas in a way that is both practical and engaging. This has helped me develop strong communication and critical thinking skills while also allowing me to express originality."
cmelb9ovc0003l104tedirh7o,cmeg7ghto0000ic04p3qan3i3,cmdnet6ze0008475bbkbutcdd,PENDING,8/21/2025 11:21:20,8/21/2025 11:21:21,I am excited to contribute my creativity and marketing expertise to a company that prioritizes style and responsibility because I am passionate about sustainable fashion.
cmelbcv650005l104weg2p2m3,cmelafa3o0000i804r9j7r6gr,cmdnev245000b47bc6nyfkb77,PENDING,8/21/2025 11:23:49,8/21/2025 11:23:49,"I’m a third-year psychology student at Heriot-Watt with experience in mental health research, education support, and business development. I’ve produced reports on youth mental health, supported students with learning differences, and designed outreach campaigns. I’m here because I want to apply my research and analytical skills to create meaningful social impact, combining evidence-based insights with creativity to improve lives and drive positive change."
cmelvtpdy0001ky04twnlaohi,cmelvdki80000la043aoe8uow,cmdu9a8s70005jv04c0n74lvi,PENDING,8/21/2025 20:56:47,8/21/2025 20:56:47,"I have strong skills in digital marketing, enjoy content writing, and am passionate about learning and growing in the business field."
cmelz9nqo0003kv04pmgfpqkl,cmelyzk870000l804guggs7kn,cmdu9a8s70005jv04c0n74lvi,PENDING,8/21/2025 22:33:10,8/21/2025 22:33:11,I’m a Business Information Systems and AI student at Murdoch University with experience in events and a passion for project management.
cmemdb9vk0007ic04g3aeqhu8,cmemcryjs0000jm04qbk9tzwr,cmdnev4fx000h47bc5dvuypy4,PENDING,8/22/2025 5:06:20,8/22/2025 5:06:21,"With a background
in sciences and an interest in human behavior, I am keen to gain practical experience through an internship."
cmeme5v7x0006ju04xi4r2b2s,cmemdl2xt0004jm0413r0ejq7,cmdnev921000t47bctzmxc0my,PENDING,8/22/2025 5:30:07,8/22/2025 5:30:08,I am an enthusiastic learner currently pursuing a bachelor's degree in Computer Science majoring in AI and Big Data. I want to work in Data Analytics and is rigorously building my way up there. I want to take up every opportunity I can to improve my skill set to do the same. 
cmempz4qv0003jv043dc8yam2,cmemph3zv0000jv04oyug6ueq,cmdu9a8s70005jv04c0n74lvi,PENDING,8/22/2025 11:00:48,8/22/2025 11:00:49,"Bachelor’s student at First Friends University, curious learner with skills in research, analysis, and creativity, always eager to grow and contribute"
cmemqk4d40005jx040f9cjofg,cmdqeyes20000jr04hjvjun0y,cmdnev8a2000r47bcq4a5ecq3,PENDING,8/22/2025 11:17:07,8/22/2025 11:17:08,"I’m Afra Sadaf, a Computer Science graduate from UOWD with a focus on cybersecurity. I’ve gained hands-on experience in vulnerability assessments, SIEM-style analysis, and network design using tools like Wireshark, Nmap, Burp Suite, and Cisco Packet Tracer. Certified in ISC2 CC, I also created ISO 27001-aligned reports and security playbooks. I’m eager to apply my skills to strengthen SecureLearn’s security posture."
cmemvuegw0001js04pspmn8sf,cmebr91tp0000l404nemo4xfs,cmdnev1cp000947bc3r73y9is,PENDING,8/22/2025 13:45:05,8/22/2025 13:45:06,I'm enthusiastic about improving the health and well being of humans through technology development at the intersection of engineering and health.
cmenzh3lc0005l504cegwsf8m,cmenz3u7m0000js04kvj071at,cmdnet6ze0008475bbkbutcdd,PENDING,8/23/2025 8:14:29,8/23/2025 8:14:30,"I’m a motivated Year 12 student eager to gain hands-on experience in AI and sustainability. I may be new to data science, but I’m a quick learner with strong research, problem-solving, and analytical skills. I’m passionate about exploring how technology can create positive change, and I’m excited to contribute creativity, dedication, and fresh perspective to EcoThread’s mission. I’m committed to learning fast and adding real value to the team."
cmepbqywa0001lb04lk9gi805,cmepbifya0000if04dmxnlhev,cmdnev0kl000747bc2ezzarnw,PENDING,8/24/2025 6:45:51,8/24/2025 6:45:52,I’m passionate about studying e-commerce and finance 
cmepdt3dy0005l7042n6nhqxv,cmdunvkt0000gl404erxxnabg,cmdnev245000b47bc6nyfkb77,PENDING,8/24/2025 7:43:30,8/24/2025 7:43:31,I am fast speaker and have a keen sense of understanding other's behaviour no matter how brief they may be. Although sometimes i might be wrong.
cmepesxn50003lb04gbgjpymo,cmepedfmo0006l104sixlv5aj,cmdnev3o0000f47bc5ri578uj,PENDING,8/24/2025 8:11:22,8/24/2025 8:11:23,"BBA graduate with a certificate in Business Analytics, experienced in marketing and analytics. Fast learner, adaptive, and eager to grow."
cmepex1zq0009l104me818n6a,cmepedfmo0006l104sixlv5aj,cmdu9a8s70005jv04c0n74lvi,PENDING,8/24/2025 8:14:34,8/24/2025 8:14:35,"BBA graduate with a certificate in Business Analytics, experienced in marketing and analytics. Fast learner, adaptive, and eager to grow."
cmepmgd8v0007l804fvaf8t5z,cmek5u83w0000l1049uil82rc,cmdu9a8s70005jv04c0n74lvi,PENDING,8/24/2025 11:45:32,8/24/2025 11:45:33,"Results-driven professional with experience in sales, research & executive support. Passionate about PR, digital marketing & people-focused growth.
"
cmeq1a4wn0007kz04fkexszuq,cmeq04g2j0000jo04e9v51l0h,cmdnev8a2000r47bcq4a5ecq3,PENDING,8/24/2025 18:40:36,8/24/2025 18:40:37,"I’m an undergraduate Computer Engineering student passionate about cybersecurity, robotics, and machine learning. My goal is to apply technical creativity to solve real-world problems and build intelligent, security-aware systems.

Here’s what I’ve worked on:

1. Cybersecurity

• Network traffic analysis with Wireshark

• Steganography and penetration testing

• Advanced cryptography challenges"
cmeq9akd70003ju04b9swdbfk,cmeq8n6qv0000ju046gfud2yx,cmdnet6ze0008475bbkbutcdd,PENDING,8/24/2025 22:24:53,8/24/2025 22:24:54,sfdmwnacmasl;nfsaKDJFPDNSK;XNFIOHDSAKPCNZKSANFKZNCKL;AXNFKLNSAKD
cmeqr0ybt000bk204vyzyveo8,cmejyic180000l704p2x148lc,cmdneuy53000147bchyjf8l90,PENDING,8/25/2025 6:41:18,8/25/2025 6:41:19,"I’m a Computer Science student with strong experience in full-stack development, algorithms, and AI, who enjoys tackling complex problems and building impactful solutions. I’m here because I want to apply my technical skills in challenging real-world projects, learn from industry experts, and contribute meaningfully to innovative technology that can make a difference. I thrive in environments that push me to grow and create solutions that go beyond expectations."
cmeqru8cd000hk204gkmz39qs,cmejyic180000l704p2x148lc,cmdnev921000t47bctzmxc0my,PENDING,8/25/2025 7:04:04,8/25/2025 7:04:04,"I’m a Computer Science student with strong experience in full-stack development, algorithms, and AI, who enjoys tackling complex problems and building impactful solutions. I’m here because I want to apply my technical skills in challenging real-world projects, learn from industry experts, and contribute meaningfully to innovative technology that can make a difference. I thrive in environments that push me to grow and create solutions that go beyond expectations."
cmeqrxmdn000jk2042ry0wr4z,cmejyic180000l704p2x148lc,cmdnev61g000l47bcqvcbqxqb,PENDING,8/25/2025 7:06:42,8/25/2025 7:06:42,"I’m a Computer Science student with strong experience in full-stack development, algorithms, and AI, who enjoys tackling complex problems and building impactful solutions. I’m here because I want to apply my technical skills in challenging real-world projects, learn from industry experts, and contribute meaningfully to innovative technology that can make a difference. I thrive in environments that push me to grow and create solutions that go beyond expectations."
cmeqs0o6h0007l804bk9c0chi,cmejyic180000l704p2x148lc,cmdnev2w4000d47bcqit8llur,PENDING,8/25/2025 7:09:04,8/25/2025 7:09:05,"I’m a Computer Science student with strong experience in full-stack development, algorithms, and AI, who enjoys tackling complex problems and building impactful solutions. I’m here because I want to apply my technical skills in challenging real-world projects, learn from industry experts, and contribute meaningfully to innovative technology that can make a difference. I thrive in environments that push me to grow and create solutions that go beyond expectations."
cmeqx04a70005kz0472b70p3z,cmequvmal0000l804y3qjtslw,cmdnev1cp000947bc3r73y9is,PENDING,8/25/2025 9:28:36,8/25/2025 9:28:37,"I'm passionate about cybersecurity and I'd like to gather experience by watching experts in their field and applying that in my own work and study.
I may have limited experience, but I bring strong adaptability, and a willingness to learn quickly to contribute value to your team."
cmes6c0pz0003l504me2t9axm,cmepihavy0000ji04r8ljk81i,cmdnet6ze0008475bbkbutcdd,PENDING,8/26/2025 6:37:34,8/26/2025 6:37:35,"I'm Munees Ismail, a 20-year-old second-year engineering student from India. Having completed my high school education in the UAE, I am now seeking a project-based internship to apply my academic knowledge and gain professional experience.

I have a strong foundation in Python and a working knowledge of AI and machine learning, including TensorFlow, which I have studied as part of my engineering curriculum. I am particularly interested in how these technical skills can be used to solve real-worl"
cmes6i3gb0007k204czjc2xad,cmepihavy0000ji04r8ljk81i,cmdnetdbb000t475b470ah9og,PENDING,8/26/2025 6:42:18,8/26/2025 6:42:19,"I'm Munees Ismail, a 20-year-old second-year electrical engineering student from India. Having completed my high school education in the UAE, I'm now seeking a project-based internship to apply my technical knowledge and gain professional experience in the renewable energy sector.

My passion for green energy stems from my academic background and hands-on project experience. As an electrical engineer, I've developed a strong foundation in Python and have practical experience with MATLAB for mode"
